145,R. Nicolaisen 23/24,Toulouse,27,0.492,0.512,0.389,0.619,0.347,0.887,0.16,3231
146,F. Uduokhai 23/24,Augsburg,26,0.4,0.373,0.523,0.378,0.274,0.578,0.415,3222
147,L. Dunk 23/24,Brighton,32,0.991,0.931,0.76,0.098,0.443,0.69,0.694,3217
148,C. Okoli 23/24,Frosinone,22,0.417,0.485,0.63,0.723,0.558,0.34,0.483,3217
149,W. Anton 23/24,Stuttgart,27,0.931,0.703,0.874,0.549,0.597,0.696,0.815,3210
150,K. Zouma 23/24,West Ham,29,0.076,0.402,0.021,0.041,0.015,0.367,0.243,3207
151,Dani Vivian 23/24,Athletic Bilbao,24,0.485,0.393,0.503,0.707,0.685,0.006,0.243,3182
152,Murillo 23/24,Nottingham Forest,21,0.21,0.265,0.806,0.49,0.191,0.085,0.716,3157
153,Unai Núñez 23/24,Celta de Vigo,27,0.347,0.252,0.597,0.85,0.459,0.496,0.415,3153
154,C. Romero 23/24,Tottenham,26,0.92,0.958,0.74,0.507,0.386,0.876,0.78,3150
155,G. Mancini 23/24,Roma,28,0.74,0.608,0.747,0.226,0.331,0.325,0.92,3141
156,Toti 23/24,Wolverhampton,25,0.523,0.452,0.49,0.16,0.081,0.854,0.367,3134
157,J. Vásquez 23/24,Genoa,25,0.087,0.01,0.268,0.692,0.312,0.56,0.617,3129
158,Dante 23/24,Nice,40,0.984,0.916,0.949,0.334,0.604,0.589,0.474,3113
159,G. Pezzella 23/24,Real Betis,32,0.327,0.472,0.098,0.127,0.663,0.712,0.079,3093
160,N. Schlotterbeck 23/24,Borussia Dortmund,24,0.945,0.883,0.978,0.639,0.58,0.487,0.969,3090
161,B. Djimsiti 23/24,Atalanta,31,0.523,0.589,0.074,0.92,0.828,0.749,0.142,3069
162,A. Witsel 23/24,Atlético Madrid,35,0.696,0.953,0.054,0.283,0.349,0.978,0.142,3059
163,Y. Abdelhamid 23/24,Reims,36,0.604,0.432,0.509,0.727,0.958,0.261,0.879,3048
164,G. Lloris 23/24,Le Havre,28,0.364,0.815,0.298,0.632,0.602,0.668,0.318,3044
165,N. Collins 23/24,Brentford,23,0.285,0.375,0.514,0.556,0.736,0.712,0.27,3042
166,A. Ahmedhodžić 23/24,Sheffield United,25,0.021,0.059,0.092,0.65,0.334,0.206,0.523,3039
167,S. Romagnoli 23/24,Frosinone,34,0.237,0.663,0.063,0.527,0.485,0.421,0.017,3014
168,L. Perrin 23/24,Strasbourg,25,0.652,0.632,0.624,0.613,0.657,0.558,0.626,3012
